,CITY A,LATITUDE A,LONGITUDE A,CITY B,LATITUDE B,LONGITUDE B,GREAT CIRCLE DISTANCE (IN KM)
5353,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
5354,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
5355,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5356,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5357,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5358,Washington,47.6205,-122.3625,New York,40.7115,-74.0105,3867.3356190823647
5359,Washington,47.6205,-122.3625,North Carolina,35.3305,-81.8715,3590.1158081620665
5360,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027
5361,Washington,47.6205,-122.3625,Pennsylvania,39.9585,-75.6095,3787.887912324971
5362,Washington,47.6205,-122.3625,Pennsylvania,39.9585,-75.6095,3787.887912324971
5363,Washington,47.6205,-122.3625,Iowa,41.2585,-95.8625,2206.8482456081347
5364,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5365,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5366,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679
5367,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5368,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506
5369,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5370,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679
5371,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5372,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5373,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027
5374,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5375,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5376,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
5377,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
5378,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0
5379,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5380,Washington,47.6205,-122.3625,Indiana,39.9615,-86.1525,2998.216955387207
5381,Washington,47.6205,-122.3625,"Washington, D.C.",38.8995,-77.0205,3740.13450176069
5382,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537
5383,Washington,47.6205,-122.3625,Michigan,42.7105,-84.6685,2974.732813581201
5384,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506
5385,Washington,47.6205,-122.3625,Georgia,33.7795,-84.4205,3503.795003960967
5386,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613
5387,Washington,47.6205,-122.3625,Florida,25.7885,-80.2295,4393.978921759016
5388,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5389,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536
5390,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716
5391,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
5392,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
5393,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5394,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
5395,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
5396,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5397,Michigan,42.7105,-84.6685,Michigan,42.7105,-84.6685,0.0
5398,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
5399,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
5400,Michigan,42.7105,-84.6685,Missouri,39.0985,-94.5795,923.9049236704432
5401,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
5402,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
5403,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5404,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5405,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5406,Michigan,42.7105,-84.6685,Arizona,33.4215,-112.0125,2592.216206263857
5407,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
5408,Michigan,42.7105,-84.6685,Minnesota,48.5805,-96.5185,1126.929390309528
5409,Michigan,42.7105,-84.6685,Massachusetts,42.3485,-71.0615,1114.5158400280304
5410,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
5411,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5412,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5413,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
5414,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5415,Michigan,42.7105,-84.6685,Utah,37.0815,-113.6225,2534.507668705409
5416,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5417,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
5418,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
5419,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
5420,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5421,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5422,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
5423,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5424,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5425,Michigan,42.7105,-84.6685,New Jersey,40.3485,-74.6515,873.5871706597349
5426,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
5427,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5428,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
5429,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5430,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5431,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
5432,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5433,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5434,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5435,Michigan,42.7105,-84.6685,New York,40.7115,-74.0105,911.5013207879881
5436,Michigan,42.7105,-84.6685,North Carolina,35.3305,-81.8715,855.3105671327435
5437,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
5438,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
5439,Michigan,42.7105,-84.6685,Pennsylvania,39.9585,-75.6095,815.3738337034519
5440,Michigan,42.7105,-84.6685,Iowa,41.2585,-95.8625,938.4774905676518
5441,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5442,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5443,Michigan,42.7105,-84.6685,Kansas,38.9505,-95.2625,983.5532824162793
5444,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5445,Michigan,42.7105,-84.6685,Colorado,39.7385,-104.9885,1726.8236941495313
5446,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5447,Michigan,42.7105,-84.6685,Kansas,38.9505,-95.2625,983.5532824162793
5448,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5449,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5450,Michigan,42.7105,-84.6685,Illinois,40.4595,-87.6595,352.84600188590116
5451,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5452,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5453,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5454,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5455,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
5456,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5457,Michigan,42.7105,-84.6685,Indiana,39.9615,-86.1525,329.8153934592001
5458,Michigan,42.7105,-84.6685,"Washington, D.C.",38.8995,-77.0205,770.1860201685928
5459,Michigan,42.7105,-84.6685,Texas,32.7975,-96.8195,1531.865635308519
5460,Michigan,42.7105,-84.6685,Washington,47.6205,-122.3625,2974.732813581201
5461,Michigan,42.7105,-84.6685,Colorado,39.7385,-104.9885,1726.8236941495313
5462,Michigan,42.7105,-84.6685,Georgia,33.7795,-84.4205,993.3166514703772
5463,Michigan,42.7105,-84.6685,Arizona,33.4215,-112.0125,2592.216206263857
5464,Michigan,42.7105,-84.6685,Florida,25.7885,-80.2295,1924.6047755272223
5465,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5466,Michigan,42.7105,-84.6685,Virginia,38.9475,-77.3715,742.5345103349347
5467,Michigan,42.7105,-84.6685,California,37.7195,-122.3985,3223.9265329572963
5468,Colorado,39.7385,-104.9885,Florida,25.7885,-80.2295,2771.5276829878494
5469,Colorado,39.7385,-104.9885,Illinois,40.4595,-87.6595,1473.7559814585534
5470,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5471,Colorado,39.7385,-104.9885,New York,40.7115,-74.0105,2618.5659178275414
5472,Colorado,39.7385,-104.9885,Washington,47.6205,-122.3625,1643.6496142041506
5473,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5474,Colorado,39.7385,-104.9885,Michigan,42.7105,-84.6685,1726.8236941495313
5475,Colorado,39.7385,-104.9885,Pennsylvania,39.9585,-75.6095,2496.7273714521757
5476,Colorado,39.7385,-104.9885,North Carolina,35.3305,-81.8715,2090.0726211706574
5477,Colorado,39.7385,-104.9885,Missouri,39.0985,-94.5795,896.4645835999443
5478,Colorado,39.7385,-104.9885,Florida,25.7885,-80.2295,2771.5276829878494
5479,Colorado,39.7385,-104.9885,North Carolina,35.3305,-81.8715,2090.0726211706574
5480,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5481,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5482,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5483,Colorado,39.7385,-104.9885,Arizona,33.4215,-112.0125,941.0236480400786
5484,Colorado,39.7385,-104.9885,Georgia,33.7795,-84.4205,1943.0042259438092
5485,Colorado,39.7385,-104.9885,Minnesota,48.5805,-96.5185,1191.3436475677179
5486,Colorado,39.7385,-104.9885,Massachusetts,42.3485,-71.0615,2841.0712416055694
5487,Colorado,39.7385,-104.9885,Florida,25.7885,-80.2295,2771.5276829878494
5488,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5489,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5490,Colorado,39.7385,-104.9885,Illinois,40.4595,-87.6595,1473.7559814585534
5491,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5492,Colorado,39.7385,-104.9885,Utah,37.0815,-113.6225,807.7844865432512
5493,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5494,Colorado,39.7385,-104.9885,Florida,25.7885,-80.2295,2771.5276829878494
5495,Colorado,39.7385,-104.9885,New Jersey,40.3485,-74.6515,2570.647716315372
5496,Colorado,39.7385,-104.9885,New Jersey,40.3485,-74.6515,2570.647716315372
5497,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5498,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5499,Colorado,39.7385,-104.9885,Georgia,33.7795,-84.4205,1943.0042259438092
5500,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5501,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5502,Colorado,39.7385,-104.9885,New Jersey,40.3485,-74.6515,2570.647716315372
5503,Colorado,39.7385,-104.9885,Washington,47.6205,-122.3625,1643.6496142041506
5504,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5505,Colorado,39.7385,-104.9885,New York,40.7115,-74.0105,2618.5659178275414
5506,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5507,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5508,Colorado,39.7385,-104.9885,Washington,47.6205,-122.3625,1643.6496142041506
5509,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5510,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5511,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5512,Colorado,39.7385,-104.9885,New York,40.7115,-74.0105,2618.5659178275414
5513,Colorado,39.7385,-104.9885,North Carolina,35.3305,-81.8715,2090.0726211706574
5514,Colorado,39.7385,-104.9885,Illinois,40.4595,-87.6595,1473.7559814585534
5515,Colorado,39.7385,-104.9885,Pennsylvania,39.9585,-75.6095,2496.7273714521757
5516,Colorado,39.7385,-104.9885,Pennsylvania,39.9585,-75.6095,2496.7273714521757
5517,Colorado,39.7385,-104.9885,Iowa,41.2585,-95.8625,789.5366951133625
5518,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5519,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5520,Colorado,39.7385,-104.9885,Kansas,38.9505,-95.2625,840.5173738961997
5521,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5522,Colorado,39.7385,-104.9885,Colorado,39.7385,-104.9885,0.0
5523,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5524,Colorado,39.7385,-104.9885,Kansas,38.9505,-95.2625,840.5173738961997
5525,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5526,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5527,Colorado,39.7385,-104.9885,Illinois,40.4595,-87.6595,1473.7559814585534
5528,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5529,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5530,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5531,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5532,Colorado,39.7385,-104.9885,Washington,47.6205,-122.3625,1643.6496142041506
5533,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5534,Colorado,39.7385,-104.9885,Indiana,39.9615,-86.1525,1605.1722738747742
5535,Colorado,39.7385,-104.9885,"Washington, D.C.",38.8995,-77.0205,2397.945902132996
5536,Colorado,39.7385,-104.9885,Texas,32.7975,-96.8195,1063.0175781773369
5537,Colorado,39.7385,-104.9885,Washington,47.6205,-122.3625,1643.6496142041506
5538,Colorado,39.7385,-104.9885,Michigan,42.7105,-84.6685,1726.8236941495313
5539,Colorado,39.7385,-104.9885,Georgia,33.7795,-84.4205,1943.0042259438092
5540,Colorado,39.7385,-104.9885,Arizona,33.4215,-112.0125,941.0236480400786
5541,Colorado,39.7385,-104.9885,Florida,25.7885,-80.2295,2771.5276829878494
5542,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5543,Colorado,39.7385,-104.9885,Virginia,38.9475,-77.3715,2367.1214574990627
5544,Colorado,39.7385,-104.9885,California,37.7195,-122.3985,1524.3328075685515
5545,Georgia,33.7795,-84.4205,Florida,25.7885,-80.2295,976.0016391495011
5546,Georgia,33.7795,-84.4205,Illinois,40.4595,-87.6595,796.2021373592218
5547,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5548,Georgia,33.7795,-84.4205,New York,40.7115,-74.0105,1199.8047912313455
5549,Georgia,33.7795,-84.4205,Washington,47.6205,-122.3625,3503.795003960967
5550,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5551,Georgia,33.7795,-84.4205,Michigan,42.7105,-84.6685,993.3166514703772
5552,Georgia,33.7795,-84.4205,Pennsylvania,39.9585,-75.6095,1041.333054237078
5553,Georgia,33.7795,-84.4205,North Carolina,35.3305,-81.8715,290.21280946323776
5554,Georgia,33.7795,-84.4205,Missouri,39.0985,-94.5795,1083.2134825652277
5555,Georgia,33.7795,-84.4205,Florida,25.7885,-80.2295,976.0016391495011
5556,Georgia,33.7795,-84.4205,North Carolina,35.3305,-81.8715,290.21280946323776
5557,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5558,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5559,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5560,Georgia,33.7795,-84.4205,Arizona,33.4215,-112.0125,2548.0853918677913
5561,Georgia,33.7795,-84.4205,Georgia,33.7795,-84.4205,0.0
5562,Georgia,33.7795,-84.4205,Minnesota,48.5805,-96.5185,1926.9790961735227
5563,Georgia,33.7795,-84.4205,Massachusetts,42.3485,-71.0615,1505.3479512060055
5564,Georgia,33.7795,-84.4205,Florida,25.7885,-80.2295,976.0016391495011
5565,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5566,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5567,Georgia,33.7795,-84.4205,Illinois,40.4595,-87.6595,796.2021373592218
5568,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5569,Georgia,33.7795,-84.4205,Utah,37.0815,-113.6225,2660.5585738714326
5570,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5571,Georgia,33.7795,-84.4205,Florida,25.7885,-80.2295,976.0016391495011
5572,Georgia,33.7795,-84.4205,New Jersey,40.3485,-74.6515,1132.247335036545
5573,Georgia,33.7795,-84.4205,New Jersey,40.3485,-74.6515,1132.247335036545
5574,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5575,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5576,Georgia,33.7795,-84.4205,Georgia,33.7795,-84.4205,0.0
5577,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5578,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5579,Georgia,33.7795,-84.4205,New Jersey,40.3485,-74.6515,1132.247335036545
5580,Georgia,33.7795,-84.4205,Washington,47.6205,-122.3625,3503.795003960967
5581,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5582,Georgia,33.7795,-84.4205,New York,40.7115,-74.0105,1199.8047912313455
5583,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5584,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5585,Georgia,33.7795,-84.4205,Washington,47.6205,-122.3625,3503.795003960967
5586,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5587,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5588,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5589,Georgia,33.7795,-84.4205,New York,40.7115,-74.0105,1199.8047912313455
5590,Georgia,33.7795,-84.4205,North Carolina,35.3305,-81.8715,290.21280946323776
5591,Georgia,33.7795,-84.4205,Illinois,40.4595,-87.6595,796.2021373592218
5592,Georgia,33.7795,-84.4205,Pennsylvania,39.9585,-75.6095,1041.333054237078
5593,Georgia,33.7795,-84.4205,Pennsylvania,39.9585,-75.6095,1041.333054237078
5594,Georgia,33.7795,-84.4205,Iowa,41.2585,-95.8625,1305.6266983545731
5595,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5596,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5597,Georgia,33.7795,-84.4205,Kansas,38.9505,-95.2625,1127.1144974306064
5598,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5599,Georgia,33.7795,-84.4205,Colorado,39.7385,-104.9885,1943.0042259438092
5600,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5601,Georgia,33.7795,-84.4205,Kansas,38.9505,-95.2625,1127.1144974306064
5602,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5603,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5604,Georgia,33.7795,-84.4205,Illinois,40.4595,-87.6595,796.2021373592218
5605,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5606,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5607,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5608,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5609,Georgia,33.7795,-84.4205,Washington,47.6205,-122.3625,3503.795003960967
5610,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5611,Georgia,33.7795,-84.4205,Indiana,39.9615,-86.1525,704.4171778073256
5612,Georgia,33.7795,-84.4205,"Washington, D.C.",38.8995,-77.0205,873.1930094624115
5613,Georgia,33.7795,-84.4205,Texas,32.7975,-96.8195,1156.9369599878833
5614,Georgia,33.7795,-84.4205,Washington,47.6205,-122.3625,3503.795003960967
5615,Georgia,33.7795,-84.4205,Michigan,42.7105,-84.6685,993.3166514703772
5616,Georgia,33.7795,-84.4205,Colorado,39.7385,-104.9885,1943.0042259438092
5617,Georgia,33.7795,-84.4205,Arizona,33.4215,-112.0125,2548.0853918677913
5618,Georgia,33.7795,-84.4205,Florida,25.7885,-80.2295,976.0016391495011
5619,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5620,Georgia,33.7795,-84.4205,Virginia,38.9475,-77.3715,853.0729626367884
5621,Georgia,33.7795,-84.4205,California,37.7195,-122.3985,3431.596265311825
5622,Arizona,33.4215,-112.0125,Florida,25.7885,-80.2295,3173.9720092296056
5623,Arizona,33.4215,-112.0125,Illinois,40.4595,-87.6595,2292.4199766410115
5624,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5625,Arizona,33.4215,-112.0125,New York,40.7115,-74.0105,3439.3855579196006
5626,Arizona,33.4215,-112.0125,Washington,47.6205,-122.3625,1801.312202537613
5627,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5628,Arizona,33.4215,-112.0125,Michigan,42.7105,-84.6685,2592.216206263857
5629,Arizona,33.4215,-112.0125,Pennsylvania,39.9585,-75.6095,3302.156653306407
5630,Arizona,33.4215,-112.0125,North Carolina,35.3305,-81.8715,2763.6853187054103
5631,Arizona,33.4215,-112.0125,Missouri,39.0985,-94.5795,1682.1962802372993
5632,Arizona,33.4215,-112.0125,Florida,25.7885,-80.2295,3173.9720092296056
5633,Arizona,33.4215,-112.0125,North Carolina,35.3305,-81.8715,2763.6853187054103
5634,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5635,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5636,Arizona,33.4215,-112.0125,Texas,32.7975,-96.8195,1415.5188620004064
5637,Arizona,33.4215,-112.0125,Arizona,33.4215,-112.0125,0.0
5638,Arizona,33.4215,-112.0125,Georgia,33.7795,-84.4205,2548.0853918677913
5639,Arizona,33.4215,-112.0125,Minnesota,48.5805,-96.5185,2120.1560065857425
5640,Arizona,33.4215,-112.0125,Massachusetts,42.3485,-71.0615,3689.799669099748
5641,Arizona,33.4215,-112.0125,Florida,25.7885,-80.2295,3173.9720092296056
5642,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5643,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5644,Arizona,33.4215,-112.0125,Illinois,40.4595,-87.6595,2292.4199766410115
5645,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5646,Arizona,33.4215,-112.0125,Utah,37.0815,-113.6225,432.4140308698486
5647,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5648,Arizona,33.4215,-112.0125,Florida,25.7885,-80.2295,3173.9720092296056
5649,Arizona,33.4215,-112.0125,New Jersey,40.3485,-74.6515,3384.3836327846416
5650,Arizona,33.4215,-112.0125,New Jersey,40.3485,-74.6515,3384.3836327846416
5651,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5652,Arizona,33.4215,-112.0125,Texas,32.7975,-96.8195,1415.5188620004064
5653,Arizona,33.4215,-112.0125,Georgia,33.7795,-84.4205,2548.0853918677913
5654,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5655,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5656,Arizona,33.4215,-112.0125,New Jersey,40.3485,-74.6515,3384.3836327846416
5657,Arizona,33.4215,-112.0125,Washington,47.6205,-122.3625,1801.312202537613
5658,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5659,Arizona,33.4215,-112.0125,New York,40.7115,-74.0105,3439.3855579196006
5660,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5661,Arizona,33.4215,-112.0125,Texas,32.7975,-96.8195,1415.5188620004064
5662,Arizona,33.4215,-112.0125,Washington,47.6205,-122.3625,1801.312202537613
5663,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5664,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5665,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5666,Arizona,33.4215,-112.0125,New York,40.7115,-74.0105,3439.3855579196006
5667,Arizona,33.4215,-112.0125,North Carolina,35.3305,-81.8715,2763.6853187054103
5668,Arizona,33.4215,-112.0125,Illinois,40.4595,-87.6595,2292.4199766410115
5669,Arizona,33.4215,-112.0125,Pennsylvania,39.9585,-75.6095,3302.156653306407
5670,Arizona,33.4215,-112.0125,Pennsylvania,39.9585,-75.6095,3302.156653306407
5671,Arizona,33.4215,-112.0125,Iowa,41.2585,-95.8625,1668.5743689313597
5672,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5673,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5674,Arizona,33.4215,-112.0125,Kansas,38.9505,-95.2625,1620.959186376601
5675,Arizona,33.4215,-112.0125,Virginia,38.9475,-77.3715,3149.425312038947
5676,Arizona,33.4215,-112.0125,Colorado,39.7385,-104.9885,941.0236480400786
5677,Arizona,33.4215,-112.0125,California,37.7195,-122.3985,1053.0693297993437
5678,Arizona,33.4215,-112.0125,Kansas,38.9505,-95.2625,1620.959186376601
